,domain,grid_id,webview_height,webview_width,displays,clicks,landed_clicks,non_bounced_clicks,closing_events,avg_last_second_framerate,sov_short_ttc,sov_short_ttc_global,sov_short_ttc_score
3498,ID_2320,333519,250.0,300.0,3270,1.0,1.0,0.0,,57.0,,,
3499,ID_1751,333346,250.0,300.0,6354,1.0,1.0,0.0,,59.0,0.005601034,0.04933426,-0.043733228
3500,ID_2405,333346,250.0,300.0,3030,2.0,1.0,0.0,1.0,39.5,,,
3501,ID_1876,333346,250.0,300.0,5243,4.0,3.0,0.0,,42.25,,,
3502,ID_2981,333346,250.0,300.0,8423,2.0,2.0,0.0,2.0,40.5,0.00802139,0.04933426,-0.04131287
3503,ID_3343,333346,250.0,300.0,6634,1.0,1.0,1.0,,60.0,,,
3504,ID_834,333519,,,2629,,,,,,,,
3505,ID_3541,333346,,,2656,,,,,,,,
3506,ID_1306,333346,,,2337,,,,,,,,
3507,ID_1861,333519,,,3755,,,,,,,,
3508,ID_2148,333346,,,12493,,,,,,0.008695652,0.04933426,-0.04063861
3509,ID_3379,333519,,,2087,,,,,,,,
3510,ID_1388,333346,,,7592,,,,,,,,
3511,ID_3114,333519,,,3701,,,,,,,,
3512,ID_3293,333519,,,2617,,,,,,,,
3513,ID_2301,333519,250.0,300.0,2258,9.0,9.0,6.0,,58.54545454545455,,,
3514,ID_3143,333519,250.0,300.0,4527,8.0,8.0,7.0,,40.125,,,
3515,ID_2476,333519,250.0,300.0,3392,2.0,1.0,0.0,2.0,66.0,,,
3516,ID_1442,333519,250.0,300.0,2051,3.0,1.0,0.0,,62.5,,,
3517,ID_235,333519,250.0,300.0,2877,2.0,1.0,1.0,1.0,85.5,,,
3518,ID_880,333519,250.0,300.0,4496,1.0,1.0,1.0,,55.0,,,
3519,ID_2633,333519,250.0,300.0,2520,2.0,2.0,0.0,,21.0,,,
3520,ID_328,333519,250.0,300.0,14453,35.0,28.0,9.0,4.0,78.69444444444444,0.005859375,0.04933426,-0.043474887
3521,ID_3549,333519,250.0,300.0,2258,7.0,6.0,1.0,4.0,72.15384615384616,,,
3522,ID_3292,333519,250.0,300.0,2880,1.0,1.0,0.0,,103.0,,,
3523,ID_2070,333519,250.0,300.0,7654,10.0,9.0,2.0,1.0,64.5,0.043650795,0.04933426,-0.0056834677
3524,ID_2947,333519,250.0,300.0,33846,1.0,1.0,1.0,,59.0,0.014038877,0.053200476,-0.035295386
3525,ID_3300,333519,250.0,300.0,21987,5.0,3.0,2.0,,59.142857142857146,0.0047318614,0.04933426,-0.0446024
3526,ID_840,333519,250.0,300.0,31730,31.0,29.0,12.0,2.0,61.82857142857143,0.012664908,0.04933426,-0.036669355
3527,ID_421,333519,250.0,300.0,3324,2.0,2.0,1.0,,35.0,,,
3528,ID_951,333519,250.0,300.0,3779,13.0,12.0,5.0,,58.13333333333333,,,
3529,ID_712,333519,250.0,300.0,11072,6.0,5.0,2.0,1.0,34.333333333333336,0.028391168,0.04933426,-0.020943094
3530,ID_2814,333519,250.0,300.0,15914,1.0,0.0,0.0,3.0,48.0,0.01161103,0.04933426,-0.037723232
3531,ID_1033,333346,250.0,300.0,8196,3.0,2.0,0.0,,80.66666666666667,0.03301887,0.053200476,-0.020181607
3532,ID_1648,333519,,,2554,,,,,,,,
3533,ID_3563,333519,,,3034,,,,,,,,
3534,ID_2713,333519,,,5890,,,,,,,,
3535,ID_2189,333519,,,2398,,,,,,,,
3536,ID_2594,333346,,,4200,,,,2.0,,,,
3537,ID_2648,333519,250.0,300.0,202940,19.0,12.0,3.0,,61.26086956521739,0.036812298,0.053200476,-0.012521964
3538,ID_167,333519,250.0,300.0,7958,2.0,0.0,0.0,3.0,82.5,,,
3539,ID_2262,333519,250.0,300.0,8034,9.0,5.0,3.0,,65.18181818181819,0.0027746947,0.04933426,-0.04655957
3540,ID_3451,333519,,,4269,,,,1.0,,,,
3541,ID_3443,333519,,,13798,,,,,,,,
3542,ID_113,333346,250.0,300.0,8202,1.0,1.0,1.0,,49.0,,,
3543,ID_2048,333346,250.0,300.0,390905,133.0,117.0,50.0,22.0,63.10344827586207,0.05982906,0.04933426,0.010494798
3544,ID_1752,333346,250.0,300.0,24393,2.0,1.0,1.0,1.0,56.5,0.07042254,0.104358725,-0.03393619
3545,ID_1391,333519,,,2080,,,,,,,,
3546,ID_1937,333519,,,2496,,,,,,,,
3547,ID_3258,333346,250.0,300.0,26903,2.0,0.0,0.0,8.0,7.0,,,
3548,ID_2830,333519,250.0,300.0,23732,15.0,7.0,3.0,3.0,54.59090909090909,0.005376344,0.053200476,-0.04395792
3549,ID_3166,333519,250.0,300.0,8912,12.0,9.0,6.0,1.0,70.0,0.050055616,0.04933426,0.0007213558
3550,ID_1776,333519,250.0,300.0,213000,101.0,80.0,33.0,4.0,73.24031007751938,0.029315962,0.053200476,-0.023884514
3551,ID_2419,333519,250.0,300.0,25308,16.0,16.0,6.0,,68.875,0.01715375,0.04933426,-0.032180514
3552,ID_1401,333519,250.0,300.0,28562,35.0,28.0,14.0,3.0,62.56603773584906,0.3849624,0.053200476,0.33562815
3553,ID_312,333346,250.0,300.0,4673,3.0,2.0,2.0,,57.66666666666666,0.045908183,0.04933426,-0.003426078
3554,ID_1466,333346,250.0,300.0,6677,1.0,1.0,1.0,,60.0,0.1710731,0.104358725,0.06671437
3555,ID_2831,333346,250.0,300.0,36498,29.0,22.0,9.0,16.0,48.34285714285714,0.07163657,0.04933426,0.022302315
3556,ID_1789,333346,250.0,300.0,2072,1.0,1.0,1.0,,42.0,,,
3557,ID_1221,333346,250.0,300.0,2807,1.0,1.0,0.0,,60.0,,,
3558,ID_1534,333346,250.0,300.0,9933,2.0,2.0,0.0,1.0,61.0,,,
3559,ID_785,333519,250.0,300.0,14691,8.0,4.0,0.0,3.0,62.1,,,
3560,ID_1595,333519,250.0,300.0,2651,2.0,2.0,2.0,,57.5,,,
3561,ID_2787,333519,250.0,300.0,15350,30.0,14.0,1.0,13.0,42.14814814814815,0.08123791,0.04933426,0.03190365
3562,ID_829,333519,250.0,300.0,2068,3.0,2.0,1.0,,56.66666666666666,,,
3563,ID_1131,333519,250.0,300.0,30752,17.0,15.0,7.0,5.0,69.36842105263158,0.04716157,0.04933426,-0.0021726894
3564,ID_1,333519,250.0,300.0,26885,41.0,34.0,10.0,29.0,45.58695652173913,0.014426728,0.04933426,-0.034907535
3565,ID_3032,333519,250.0,300.0,1572180,149.0,110.0,40.0,43.0,51.45625,0.04791239,0.053200476,-0.0014218728
3566,ID_1858,333519,250.0,300.0,45162,43.0,33.0,17.0,,70.21428571428571,0.025974026,0.053200476,-0.026994133
3567,ID_2929,333519,250.0,300.0,3301,1.0,1.0,1.0,,59.0,,,
3568,ID_1180,333346,,,4848,,,,,,,,
3569,ID_183,333346,250.0,300.0,2271,3.0,2.0,2.0,,44.66666666666666,,,
3570,ID_2063,333346,250.0,300.0,4347,4.0,3.0,0.0,2.0,71.75,,,
3571,ID_548,333346,250.0,300.0,3824,2.0,2.0,2.0,,59.5,,,
3572,ID_3349,333346,250.0,300.0,2093,1.0,1.0,1.0,,112.0,,,
3573,ID_819,333519,250.0,300.0,6663,14.0,13.0,9.0,,66.625,0.04313099,0.04933426,-0.006203271
3574,ID_115,333346,250.0,300.0,2106,3.0,3.0,0.0,,67.0,,,
3575,ID_2248,333346,,,3814,,,,,,,,
3576,ID_3466,333346,250.0,300.0,25082,24.0,19.0,14.0,1.0,75.52,0.023114355,0.04933426,-0.026219906
3577,ID_732,333346,,,2066,,,,,,,,
3578,ID_291,333519,250.0,300.0,3062,4.0,3.0,2.0,,29.25,,,
3579,ID_1292,333519,250.0,300.0,2176,6.0,1.0,0.0,14.0,52.2,0.22550832,0.04933426,0.17617406
3580,ID_2918,333519,250.0,300.0,2377,1.0,0.0,0.0,6.0,58.0,,,
3581,ID_2156,333519,250.0,300.0,4789,4.0,4.0,1.0,,41.16666666666666,,,
3582,ID_2627,333519,250.0,300.0,16783,14.0,13.0,1.0,,67.72222222222223,0.0013986015,0.04933426,-0.04793566
3583,ID_669,333519,250.0,300.0,32982,20.0,11.0,6.0,1.0,61.25925925925926,0.0040513165,0.053200476,-0.045293856
3584,ID_1794,333519,250.0,300.0,5056,4.0,4.0,2.0,,56.0,0.020134227,0.04933426,-0.029200034
3585,ID_818,333519,250.0,300.0,54140,27.0,22.0,11.0,26.0,57.75862068965517,0.06465517,0.04933426,0.015320911
3586,ID_3024,333519,250.0,300.0,3403,1.0,1.0,0.0,,59.0,,,
3587,ID_2192,333519,250.0,300.0,21827,14.0,13.0,9.0,6.0,57.69230769230769,,,
3588,ID_2104,333519,250.0,300.0,6518,6.0,2.0,0.0,,63.66666666666666,,,
3589,ID_3009,333519,250.0,300.0,2896,1.0,1.0,1.0,,60.0,,,
3590,ID_3096,333519,250.0,300.0,2337,4.0,4.0,1.0,,49.5,0.050724637,0.04933426,0.0013903761
3591,ID_1081,333519,250.0,300.0,7017,2.0,2.0,0.0,,56.0,,,
3592,ID_2029,333519,250.0,300.0,13087,19.0,17.0,4.0,8.0,68.43478260869566,0.014566642,0.04933426,-0.03476762
3593,ID_1599,333519,250.0,300.0,5882,13.0,10.0,8.0,1.0,57.05882352941177,0.1,0.04933426,0.05066574
3594,ID_1697,333519,250.0,300.0,105114,41.0,24.0,3.0,41.0,46.04444444444445,0.070938215,0.04933426,0.021603953
3595,ID_277,333519,250.0,300.0,36267,48.0,42.0,15.0,7.0,71.88333333333334,0.0043668123,0.04933426,-0.04496745
3596,ID_184,333519,250.0,300.0,3761,36.0,29.0,9.0,2.0,61.61111111111112,,,
3597,ID_1978,333346,250.0,300.0,4551,15.0,13.0,5.0,,36.869565217391305,0.0,0.04933426,-0.04933426
3598,ID_521,333519,250.0,300.0,96096,44.0,30.0,18.0,25.0,67.14545454545454,0.090056285,0.04933426,0.048389617
3599,ID_2540,333519,250.0,300.0,5225,5.0,5.0,3.0,,58.6,,,
3600,ID_1203,333346,250.0,300.0,5085,6.0,4.0,2.0,3.0,52.0,0.46542552,0.04933426,0.41609126
3601,ID_1542,333346,250.0,300.0,7994,26.0,6.0,4.0,69.0,28.25,0.15368712,0.04933426,0.104352854
3602,ID_2349,333346,250.0,300.0,11378,8.0,6.0,2.0,34.0,91.64285714285714,,,
3603,ID_761,333346,250.0,300.0,44855,5.0,4.0,0.0,,38.0,,,
3604,ID_2481,333346,250.0,300.0,5056,4.0,4.0,3.0,4.0,58.75,0.010652463,0.04933426,-0.038681798
3605,ID_330,333346,250.0,300.0,2214,9.0,9.0,3.0,3.0,72.1,0.0017730496,0.04933426,-0.047561213
3606,ID_2018,333346,250.0,300.0,150220,60.0,46.0,22.0,27.0,64.32876712328768,0.033505153,0.04933426,-0.015829107
3607,ID_2459,333346,250.0,300.0,18735,3.0,2.0,0.0,,85.5,0.016542597,0.04933426,-0.032791663
3608,ID_2216,333346,250.0,300.0,2209,2.0,0.0,0.0,,87.0,,,
3609,ID_3533,333346,250.0,300.0,2757,1.0,0.0,0.0,,24.0,,,
3610,ID_3262,333346,250.0,300.0,2220,5.0,4.0,3.0,,57.63636363636363,0.0011074197,0.04933426,-0.04822684
3611,ID_3247,333346,250.0,300.0,53023,25.0,22.0,5.0,1.0,75.8157894736842,0.097426765,0.04933426,0.048092507
3612,ID_1588,333519,,,2042,,,,,,,,
3613,ID_2725,333346,250.0,300.0,11193,2.0,2.0,0.0,2.0,87.5,,,
3614,ID_1163,333519,250.0,300.0,443822,143.0,115.0,38.0,8.0,71.95652173913044,0.005054095,0.053200476,-0.044280168
3615,ID_738,333346,250.0,300.0,9510,7.0,7.0,2.0,,85.25,,,
3616,ID_263,333346,250.0,300.0,11883,9.0,6.0,5.0,1.0,47.44444444444444,0.01021953,0.04933426,-0.039114732
3617,ID_210,333346,250.0,300.0,2467,3.0,1.0,1.0,1.0,59.0,,,
3618,ID_1939,333346,250.0,300.0,133854,93.0,79.0,43.0,7.0,53.82857142857143,0.025988236,0.04933426,-0.023346025
3619,ID_3460,333346,,,3823,,,,,,,,
3620,ID_1998,333519,,,8282,,,,,,,,
3621,ID_1170,333519,,,2016,,,,,,,,
3622,ID_3128,333519,,,2556,,,,,,,,
3623,ID_2094,333346,,,2002,,,,,,,,
3624,ID_1283,333346,,,2308,,,,,,,,
3625,ID_1829,333519,,,2291,,,,,,,,
3626,ID_2546,333346,,,2190,,,,,,,,
3627,ID_2231,333346,250.0,300.0,3698,3.0,2.0,0.0,4.0,86.0,,,
3628,ID_1530,333346,250.0,300.0,3306,1.0,1.0,0.0,,57.0,,,
3629,ID_484,333346,250.0,300.0,3485,3.0,0.0,0.0,6.0,66.33333333333333,0.32296085,0.04933426,0.2736266
3630,ID_2247,333519,250.0,300.0,3649,1.0,0.0,0.0,,56.0,0.0928,0.053200476,0.039599523
3631,ID_3120,333519,250.0,300.0,3837,1.0,1.0,1.0,1.0,60.0,,,
3632,ID_95,333519,250.0,300.0,8980,18.0,13.0,6.0,7.0,72.45454545454545,0.011049724,0.04933426,-0.038284536
3633,ID_2176,333519,250.0,300.0,8054,6.0,5.0,3.0,,60.66666666666666,0.03539823,0.04933426,-0.013936032
3634,ID_874,333519,250.0,300.0,26748,7.0,4.0,2.0,,59.42857142857143,0.046263345,0.04933426,-0.0030709163
3635,ID_1460,333519,250.0,300.0,5416,5.0,4.0,2.0,1.0,55.6,0.063253015,0.04933426,0.013918751
3636,ID_1989,333519,250.0,300.0,17531,13.0,12.0,8.0,,70.47058823529412,0.0070834616,0.04933426,-0.0422508
3637,ID_1037,333519,250.0,300.0,914674,141.0,122.0,46.0,15.0,64.1006289308176,0.032234784,0.053200476,-0.017099477
3638,ID_1797,333346,250.0,300.0,2282,3.0,0.0,0.0,1.0,40.66666666666666,0.2317167,0.04933426,0.18238245
3639,ID_2418,333346,250.0,300.0,32400,11.0,9.0,5.0,3.0,84.58333333333333,0.05443787,0.04933426,0.005103608
3640,ID_1691,333346,250.0,300.0,5970,9.0,7.0,2.0,,62.73333333333333,0.30625585,0.04933426,0.25692156
3641,ID_1873,333346,250.0,300.0,6305,5.0,5.0,0.0,,68.6,0.0043411646,0.04933426,-0.0449931
3642,ID_1326,333346,250.0,300.0,5102,2.0,1.0,1.0,,64.0,0.07763158,0.04933426,0.028297318
3643,ID_1885,333346,250.0,300.0,5934,6.0,4.0,1.0,3.0,82.125,,,
3644,ID_1831,333519,250.0,300.0,6205,4.0,3.0,1.0,,69.16666666666667,0.02,0.04933426,-0.029334262
3645,ID_2821,333519,250.0,300.0,14470,3.0,3.0,2.0,,59.66666666666666,,,
3646,ID_900,333519,250.0,300.0,4769,1.0,1.0,1.0,,69.0,,,
3647,ID_3419,333519,250.0,300.0,38584,31.0,28.0,13.0,4.0,48.333333333333336,0.017441861,0.053200476,-0.0318924
3648,ID_1250,333346,250.0,300.0,5052,1.0,1.0,1.0,,60.0,,,
3649,ID_1310,333519,250.0,300.0,25597,14.0,12.0,9.0,1.0,58.5625,,,
3650,ID_357,333519,250.0,300.0,12868786,973.0,801.0,319.0,122.0,60.0892547660312,0.1247216,0.053200476,0.075387344
3651,ID_2519,333519,250.0,300.0,2849,1.0,1.0,0.0,,117.0,,,
3652,ID_2951,333519,250.0,300.0,4064,3.0,3.0,1.0,,69.0,,,
3653,ID_10,333519,250.0,300.0,11052,33.0,13.0,6.0,13.0,39.6,0.022506537,0.053200476,-0.026827725
3654,ID_3320,333519,250.0,300.0,8782,9.0,2.0,0.0,3.0,12.22222222222222,,,
3655,ID_279,333519,250.0,300.0,68330,86.0,73.0,36.0,1.0,63.59803921568628,0.022020726,0.04933426,-0.027313536
3656,ID_2463,333519,250.0,300.0,4706,5.0,2.0,1.0,,71.5,0.07598447,0.04933426,0.026650209
3657,ID_3159,333346,250.0,300.0,31051,9.0,9.0,3.0,1.0,99.66666666666669,0.021008404,0.04933426,-0.028325858
3658,ID_444,333346,250.0,300.0,38781,16.0,13.0,6.0,1.0,57.5,0.05749718,0.04933426,0.00816292
3659,ID_1468,333346,250.0,300.0,5184,6.0,5.0,2.0,,58.125,0.0024875621,0.04933426,-0.0468467
3660,ID_2878,333346,250.0,300.0,20468,2.0,1.0,0.0,,35.0,,,
3661,ID_2181,333346,250.0,300.0,3054,5.0,5.0,1.0,,71.71428571428571,,,
3662,ID_3029,333346,250.0,300.0,2990,2.0,1.0,0.0,,57.5,,,
3663,ID_178,333346,250.0,300.0,4018,1.0,1.0,0.0,,36.0,0.0020703934,0.04933426,-0.04726387
3664,ID_2684,333346,250.0,300.0,2643,2.0,2.0,1.0,,52.0,0.011450382,0.04933426,-0.03788388
3665,ID_3049,333346,250.0,300.0,9011,7.0,7.0,2.0,,66.28571428571429,0.026378896,0.04933426,-0.022955365
3666,ID_691,333346,250.0,300.0,60596,55.0,43.0,15.0,8.0,62.85714285714285,0.0051282053,0.04933426,-0.044206057
3667,ID_3214,333346,250.0,300.0,13606,8.0,6.0,3.0,1.0,40.625,0.031932775,0.053200476,-0.021267703
3668,ID_878,333519,,,2458,,,,1.0,,0.055555556,0.04933426,0.006221294
3669,ID_396,333519,,,2125,,,,,,,,
3670,ID_1046,333346,,,2568,,,,,,,,
3671,ID_923,333346,,,3487,,,,,,,,
3672,ID_1215,333346,,,2655,,,,,,,,
3673,ID_2649,333519,,,4314,1.0,0.0,0.0,,,,,
3674,ID_692,333519,250.0,300.0,12814,20.0,18.0,7.0,4.0,79.44117647058823,0.023483366,0.04933426,-0.025850896
3675,ID_994,333519,250.0,300.0,2927,3.0,2.0,1.0,,93.66666666666669,,,
3676,ID_3210,333519,250.0,300.0,2899,2.0,2.0,1.0,,89.0,,,
3677,ID_490,333519,,,3286,,,,,,,,
3678,ID_1104,333346,,,3511,,,,,,,,
3679,ID_1740,333519,250.0,300.0,5802,4.0,3.0,1.0,1.0,49.25,,,
3680,ID_2005,333519,250.0,300.0,27399,11.0,7.0,2.0,,79.72727272727273,0.01667625,0.04933426,-0.03265801
3681,ID_3457,333346,250.0,300.0,11790,7.0,7.0,7.0,2.0,75.88888888888889,0.0076923077,0.04933426,-0.041641954
3682,ID_2870,333346,250.0,300.0,2362,10.0,7.0,4.0,34.0,66.83333333333333,0.035650622,0.04933426,-0.013683638
3683,ID_3155,333346,250.0,300.0,2587,1.0,1.0,1.0,3.0,28.0,0.010649627,0.04933426,-0.038684633
3684,ID_3544,333346,250.0,300.0,5278,3.0,2.0,1.0,,77.66666666666667,0.013916501,0.04933426,-0.03541776
3685,ID_1908,333346,250.0,300.0,11464,7.0,5.0,0.0,,28.285714285714285,0.015584416,0.04933426,-0.033749845
3686,ID_3500,333519,,,2509,,,,,,,,
3687,ID_1989,333346,250.0,300.0,12749,7.0,6.0,1.0,,61.71428571428572,0.0070834616,0.04933426,-0.0422508
3688,ID_1109,333519,250.0,300.0,2282,3.0,2.0,1.0,,71.5,0.40762463,0.053200476,0.35442415
3689,ID_3352,333519,250.0,300.0,2040,2.0,2.0,1.0,2.0,86.5,0.007843138,0.04933426,-0.041491125
3690,ID_42,333519,250.0,300.0,12140,12.0,7.0,5.0,,54.07142857142857,0.0020491802,0.04933426,-0.04728508
3691,ID_231,333519,250.0,300.0,16475,2.0,0.0,0.0,1.0,64.5,,,
3692,ID_2808,333519,250.0,300.0,10648,14.0,8.0,3.0,13.0,63.66666666666666,0.21568371,0.053200476,0.16634946
3693,ID_819,333346,250.0,300.0,6634,7.0,7.0,4.0,,61.142857142857146,0.04313099,0.04933426,-0.006203271
3694,ID_878,333346,250.0,300.0,2488,1.0,1.0,1.0,,60.0,0.055555556,0.04933426,0.006221294
3695,ID_3060,333346,,,4452,,,,,,,,
3696,ID_2439,333346,,,2307,,,,,,,,
3697,ID_2220,333346,,,2646,,,,,,0.0041249264,0.04933426,-0.045209337
3698,ID_924,333519,,,2545,,,,,,,,
3699,ID_692,333346,250.0,300.0,12916,22.0,19.0,10.0,,72.5,0.023483366,0.04933426,-0.025850896
3700,ID_3275,333346,250.0,300.0,2253,3.0,3.0,1.0,,29.33333333333333,,,
3701,ID_95,333346,250.0,300.0,4559,6.0,6.0,2.0,1.0,60.2,0.011049724,0.04933426,-0.038284536
3702,ID_2729,333346,250.0,300.0,8445,22.0,18.0,9.0,3.0,64.6,0.021428572,0.04933426,-0.02790569
3703,ID_3320,333346,250.0,300.0,5678,5.0,1.0,1.0,5.0,8.0,,,
3704,ID_1935,333346,250.0,300.0,7971,16.0,14.0,10.0,,64.0,,,
3705,ID_736,333346,250.0,300.0,6325,3.0,2.0,0.0,,41.66666666666666,,,
3706,ID_1351,333519,250.0,300.0,5830,6.0,6.0,2.0,,51.875,,,
3707,ID_767,333346,,,3857,,,,,,,,
3708,ID_2519,333346,,,3639,,,,,,,,
3709,ID_2714,333346,,,2623,,,,,,,,
3710,ID_418,333346,250.0,300.0,10928,18.0,12.0,5.0,6.0,48.46666666666667,0.069869,0.04933426,0.020534733
3711,ID_532,333519,250.0,300.0,3282,1.0,0.0,0.0,,25.0,,,
3712,ID_3031,333519,250.0,300.0,3272,5.0,3.0,2.0,2.0,43.4,,,
3713,ID_1955,333519,250.0,300.0,10947,3.0,2.0,1.0,7.0,46.0,0.3086654,0.04933426,0.25933114
3714,ID_920,333519,250.0,300.0,60412,9.0,9.0,3.0,,58.92307692307692,0.0148112755,0.04933426,-0.034522984
3715,ID_3140,333519,250.0,300.0,4341,8.0,8.0,3.0,1.0,76.9,,,
3716,ID_3410,333519,250.0,300.0,4100,5.0,3.0,2.0,,65.88888888888889,,,
3717,ID_2907,333519,250.0,300.0,11373,7.0,4.0,2.0,1.0,76.57142857142857,,,
3718,ID_473,333519,250.0,300.0,71193,18.0,17.0,8.0,,61.29166666666666,0.034923606,0.053200476,-0.014410657
3719,ID_2086,333519,250.0,300.0,15396,7.0,7.0,1.0,3.0,63.77777777777778,,,
3720,ID_3142,333519,250.0,300.0,3541,10.0,8.0,3.0,1.0,60.75,0.02060086,0.04933426,-0.028733402
3721,ID_1547,333519,250.0,300.0,3576,9.0,6.0,2.0,1.0,79.46153846153847,0.01438849,0.04933426,-0.03494577
3722,ID_2522,333519,250.0,300.0,2449,1.0,1.0,1.0,,59.0,0.0026525198,0.04933426,-0.046681743
3723,ID_1033,333519,250.0,300.0,7476,3.0,1.0,1.0,1.0,87.0,0.03301887,0.053200476,-0.020181607
3724,ID_290,333519,250.0,300.0,4956,6.0,2.0,1.0,,68.5,,,
3725,ID_3499,333519,250.0,300.0,7592,4.0,4.0,3.0,2.0,49.833333333333336,,,
3726,ID_1985,333519,250.0,300.0,16042,7.0,6.0,2.0,,51.54545454545455,0.002202643,0.04933426,-0.047131617
3727,ID_2045,333519,250.0,300.0,12766,1.0,1.0,0.0,,22.0,0.008810572,0.04933426,-0.04052369
3728,ID_167,333346,250.0,300.0,13204,15.0,12.0,4.0,,71.82352941176471,,,
3729,ID_3465,333519,250.0,300.0,32831,26.0,17.0,6.0,5.0,62.0,0.03562341,0.104358725,-0.013710852
3730,ID_3516,333519,250.0,300.0,30910,28.0,24.0,11.0,3.0,59.725,0.013110846,0.04933426,-0.036223415
3731,ID_2427,333519,250.0,300.0,20616,5.0,5.0,1.0,,57.0,0.13588111,0.04933426,0.086546846
3732,ID_3004,333519,250.0,300.0,28572,5.0,3.0,1.0,1.0,57.0,0.26141733,0.04933426,0.21208306
3733,ID_2331,333519,250.0,300.0,21626,21.0,14.0,3.0,23.0,54.61538461538461,0.087385744,0.04933426,0.03805148
3734,ID_3063,333519,250.0,300.0,842962,384.0,338.0,139.0,25.0,50.002145922746784,0.028368793,0.053200476,-0.020965468
3735,ID_2444,333519,250.0,300.0,112311,596.0,504.0,181.0,1.0,64.79362880886427,,,
3736,ID_2945,333519,250.0,300.0,6369,5.0,4.0,1.0,3.0,47.2,,,
3737,ID_410,333519,250.0,300.0,7260,12.0,10.0,3.0,,42.375,0.008290156,0.04933426,-0.041044105
3738,ID_1852,333519,250.0,300.0,3401,1.0,0.0,0.0,3.0,46.0,0.17790262,0.04933426,0.12856837
3739,ID_2882,333519,250.0,300.0,5388,11.0,8.0,2.0,1.0,61.0,0.0065502184,0.04933426,-0.042784043
3740,ID_3443,333346,,,5115,,,,,,,,
3741,ID_2025,333346,,,2089,,,,,,0.008413462,0.04933426,-0.0409208
3742,ID_1504,333346,,,2854,,,,,,,,
3743,ID_1155,333519,250.0,300.0,2206,1.0,1.0,0.0,,59.0,,,
3744,ID_1901,333519,250.0,300.0,9311,1.0,1.0,1.0,1.0,60.0,,,
3745,ID_2901,333346,250.0,300.0,8160,10.0,8.0,4.0,,60.91666666666666,,,
3746,ID_1811,333346,250.0,300.0,17060,16.0,14.0,8.0,4.0,53.888888888888886,0.037433155,0.04933426,-0.011901107
3747,ID_1024,333346,250.0,300.0,26769,10.0,9.0,6.0,,59.7,0.024282562,0.04933426,-0.0250517
3748,ID_2846,333346,250.0,300.0,4067,1.0,1.0,1.0,,73.0,,,
3749,ID_2339,333346,250.0,300.0,72397,52.0,26.0,4.0,13.0,61.458333333333336,0.21557128,0.04933426,0.16623703
3750,ID_83,333346,250.0,300.0,2777234,672.0,548.0,251.0,48.0,67.04,0.06946265,0.053200476,0.020128386
3751,ID_289,333346,250.0,300.0,4253,6.0,6.0,1.0,,108.0,,,
3752,ID_1144,333346,250.0,300.0,53562,36.0,28.0,17.0,,63.88095238095238,0.020506635,0.053200476,-0.03070072
3753,ID_1775,333346,250.0,300.0,4096,3.0,2.0,0.0,,58.66666666666666,0.018087855,0.10400368,-0.085915826
3754,ID_3481,333346,250.0,300.0,9279,2.0,2.0,1.0,1.0,67.5,,,
3755,ID_2737,333519,250.0,300.0,21198,12.0,12.0,7.0,,61.5625,0.019512195,0.04933426,-0.029822066
3756,ID_21,333519,250.0,300.0,60060,1.0,1.0,0.0,,117.0,0.014662757,0.04933426,-0.034671504
3757,ID_1702,333519,250.0,300.0,2095,4.0,2.0,0.0,13.0,43.0,,,
3758,ID_1497,333519,250.0,300.0,2935,1.0,0.0,0.0,,57.0,,,
3759,ID_2409,333519,250.0,300.0,21516,1.0,0.0,0.0,,101.0,0.0882353,0.053200476,0.03890103
3760,ID_1512,333519,250.0,300.0,10250,7.0,5.0,2.0,,93.71428571428572,0.008,0.04933426,-0.04133426
3761,ID_1373,333519,250.0,300.0,342356,155.0,134.0,43.0,68.0,58.86390532544379,0.08505722,0.04933426,0.035722956
3762,ID_2096,333519,250.0,300.0,2037,3.0,2.0,1.0,,55.0,,,
3763,ID_220,333346,,,3676,,,,,,,,
3764,ID_2755,333346,,,34730,,,,,,0.007125891,0.053200476,-0.044457205
3765,ID_1154,333346,250.0,300.0,8278,3.0,2.0,0.0,,57.66666666666666,,,
3766,ID_1284,333519,250.0,300.0,16001,5.0,5.0,3.0,,63.4,0.009615385,0.04933426,-0.039718878
3767,ID_593,333519,250.0,300.0,4821,8.0,7.0,2.0,,56.875,0.0056338026,0.04933426,-0.04370046
3768,ID_2571,333519,250.0,300.0,8988,4.0,4.0,2.0,1.0,44.5,,,
3769,ID_1202,333519,250.0,300.0,7894,3.0,3.0,3.0,,41.333333333333336,0.019091507,0.04933426,-0.030242754
3770,ID_1501,333346,250.0,300.0,4624554,3903.0,3286.0,1149.0,243.0,59.86136049723757,0.025894897,0.04933426,-0.023439365
3771,ID_1305,333346,250.0,300.0,84805,3.0,2.0,1.0,3.0,44.0,0.47926828,0.053200476,0.42993402
3772,ID_1631,333346,,,5938,,,,,,,,
3773,ID_1637,333519,,,11240,,,,,,,,
3774,ID_1140,333346,,,2083,,,,1.0,,0.19954303,0.04933426,0.15020877
3775,ID_812,333519,,,2506,,,,,,,,
3776,ID_1364,333519,,,8433,,,,,,,,
3777,ID_770,333346,,,9839,,,,,,,,
3778,ID_3389,333519,,,2213,,,,,,,,
